object_id,best_place,place_precision,country,region,district,rajon,village,lat,lon,has_coordinates,koht,place_key
617786,Jamali-Neenetsi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,,Priuralski rajoon,Jamali-Neenetsi autonoomne ringkond,21924.0,,False,Jamali-Neenetsi autonoomne ringkond; Priuralski rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||priuralski rajoon|
617787,Jamali-Neenetsi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,,Priuralski rajoon,Jamali-Neenetsi autonoomne ringkond,21924.0,,False,Jamali-Neenetsi autonoomne ringkond; Priuralski rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||priuralski rajoon|
617788,Jamali-Neenetsi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,,Priuralski rajoon,Jamali-Neenetsi autonoomne ringkond,21950.0,,False,Jamali-Neenetsi autonoomne ringkond; Priuralski rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||priuralski rajoon|
617789,Išljohhi küla,küla,Venemaa,Tjumeni oblast,,,Išljohhi küla,21955.0,,False,Išljohhi küla; Harassaimi külanõukogu; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast|||išljohhi küla
617790,Jamali-Neenetsi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,,Priuralski rajoon,Jamali-Neenetsi autonoomne ringkond,21962.0,,False,Jamali-Neenetsi autonoomne ringkond; Priuralski rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||priuralski rajoon|
617791,Jamali-Neenetsi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,,Priuralski rajoon,Jamali-Neenetsi autonoomne ringkond,21962.0,,False,Jamali-Neenetsi autonoomne ringkond; Priuralski rajoon; Tjumeni oblast; Venemaa,venemaa|tjumeni oblast||priuralski rajoon|
617792,Jamali-Neenetsi AR,küla,Venemaa,Jamali-Neenetsi AR,,Priuralski rajoon,Jamali-Neenetsi AR,,,False,Priuralski rajoon; Jamali-Neenetsi AR; Venemaa,venemaa|jamali-neenetsi ar||priuralski rajoon|jamali-neenetsi ar
617793,Jamali-Neenetsi AR,küla,Venemaa,Jamali-Neenetsi AR,,Priuralski rajoon,Jamali-Neenetsi AR,,,False,Priuralski rajoon; Jamali-Neenetsi AR; Venemaa,venemaa|jamali-neenetsi ar||priuralski rajoon|jamali-neenetsi ar
617794,Jamali-Neenetsi AR,küla,Venemaa,Jamali-Neenetsi AR,,Priuralski rajoon,Jamali-Neenetsi AR,,,False,Priuralski rajoon; Jamali-Neenetsi AR; Venemaa,venemaa|jamali-neenetsi ar||priuralski rajoon|jamali-neenetsi ar
617795,Jamali-Neenetsi AR,küla,Venemaa,Jamali-Neenetsi AR,,Priuralski rajoon,Jamali-Neenetsi AR,,,False,Priuralski rajoon; Jamali-Neenetsi AR; Venemaa,venemaa|jamali-neenetsi ar||priuralski rajoon|jamali-neenetsi ar
617796,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617797,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617798,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617799,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617800,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617801,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617802,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617803,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617804,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617805,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617806,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617807,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617808,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617809,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617810,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617811,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617812,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617813,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617814,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617815,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617816,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617817,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617818,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617819,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617820,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617821,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617822,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617823,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617824,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617825,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617826,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617827,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617828,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617829,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617830,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617831,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617832,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617833,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617834,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617835,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617836,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617837,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617838,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617839,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617840,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617841,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617842,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617843,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617844,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617845,Agrõzi rajoon,rajoon,Venemaa,Tatari ANSV,,Agrõzi rajoon,,,,False,Agrõzi rajoon; Tatari ANSV; Venemaa,venemaa|tatari ansv||agrõzi rajoon|
617846,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617847,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617848,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617849,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617850,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617851,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617852,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617853,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617854,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617855,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617856,Haragenitshi (Harage),küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Haragenitshi (Harage),22242.0,,False,Haragenitshi (Harage); Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|haragenitshi (harage)
617857,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617858,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617859,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617860,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617861,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617862,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617863,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617864,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617865,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617866,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617867,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617868,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617869,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617870,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617871,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617872,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617873,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617874,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617875,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617876,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617877,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617878,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617879,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617880,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617881,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617882,Korboil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Korboil küla,22312.0,,False,Korboil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|korboil küla
617883,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617884,Haragenitshi (Harage),küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Haragenitshi (Harage),22242.0,,False,Haragenitshi (Harage); Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|haragenitshi (harage)
617885,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617886,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617887,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617888,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617889,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617890,Harage,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Harage,20245.0,,False,Harage; Aleksejevski k/n; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|harage
617891,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617892,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617893,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617894,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617895,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617896,Odroil küla,küla,Venemaa,Leningradi oblast,,Tihvini rajoon,Odroil küla,20380.0,,False,Odroil küla; Tihvini rajoon; Leningradi oblast; Venemaa,venemaa|leningradi oblast||tihvini rajoon|odroil küla
617897,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617898,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617899,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617900,Kovolkino rajoon,rajoon,53275,,,Kovolkino rajoon,,,,False,Kovolkino rajoon,53275|||kovolkino rajoon|
617901,Kovolkino rajoon,rajoon,53275,,,Kovolkino rajoon,,,,False,Kovolkino rajoon,53275|||kovolkino rajoon|
617902,Kovolkino rajoon,rajoon,53275,,,Kovolkino rajoon,,,,False,Kovolkino rajoon,53275|||kovolkino rajoon|
617903,Zubovo Poljana,küla,Venemaa,Mordva ANSV,,Kovolkino rajoon,Zubovo Poljana,22458.0,,False,Zubovo Poljana; Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|zubovo poljana
617904,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617905,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617906,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617907,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617908,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
617909,Staroje-Pšenevo küla,küla,Venemaa,Mordva ANSV,,Kovõlkino rajoon,Staroje-Pšenevo küla,20604.0,,False,Staroje-Pšenevo küla; Kovõlkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovõlkino rajoon|staroje-pšenevo küla
617910,Staroje-Pšenevo küla,küla,Venemaa,Mordva ANSV,,Kovõlkino rajoon,Staroje-Pšenevo küla,20604.0,,False,Staroje-Pšenevo küla; Kovõlkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovõlkino rajoon|staroje-pšenevo küla
617911,Zubovo Poljana,küla,53275,,,Kovolkino rajoon,Zubovo Poljana,22494.0,,False,Zubovo Poljana; Kovolkino rajoon,53275|||kovolkino rajoon|zubovo poljana
617912,Kovolkino rajoon,rajoon,Venemaa,Mordva ANSV,,Kovolkino rajoon,,,,False,Kovolkino rajoon; Mordva ANSV; Venemaa,venemaa|mordva ansv||kovolkino rajoon|
